Test loss,Test accuracy,F1,Balanced,Precision,Recall
5.312984466552734,0.4606741666793823,0.46146812741528925,0.4619402777138475,0.47218589483726114,0.4606741573033708
4.74366569519043,0.4876404404640198,0.48495430480152624,0.4877543684308036,0.48457158642523723,0.48764044943820223
5.138068675994873,0.48689138889312744,0.48732167225706635,0.48585213774577185,0.4927814580543199,0.4868913857677903
4.755481243133545,0.5018726587295532,0.5007672564851517,0.5020152799241738,0.5015803779581552,0.50187265917603
4.737173557281494,0.504119873046875,0.49415276382600326,0.49800740141191396,0.5038199569546229,0.5041198501872659
5.469701290130615,0.4734082520008087,0.4687976735605071,0.4766054855902597,0.4678348948480505,0.47340823970037454
5.0056962966918945,0.4704119861125946,0.45617380318749134,0.4722144663724035,0.4521937191282765,0.4704119850187266
5.000001907348633,0.4756554365158081,0.47427160628966736,0.4794246909278484,0.47575805836558643,0.4756554307116105
5.417842388153076,0.5086142420768738,0.5066047431881865,0.5083935790019594,0.5119267027164399,0.5086142322097378
6.082082271575928,0.4734082520008087,0.47098547465551427,0.4728034782489619,0.4726717694096274,0.47340823970037454
